x;y
4.4990258983167974;6.46237813367861
4.898159493343671;3.971377056793653
3.906572249671263;5.178480220168177
4.139247396346954;2.229876900496483
4.681125849189586;4.768365222509809
4.552090968923809;6.7302697082471425
4.047398393090234;4.561458020172268
5.902076582442327;6.53282114707798
5.895696405662474;5.810400512895318
5.278262983749956;5.359577662527064
3.7869777322684532;4.853938178485365
7.02439151819818;2.4608962770761966
4.467702426690891;6.281654626580389
5.220514934500897;3.6436068581053673
3.670711515606878;5.111209874064477
5.308033129946675;5.12521072275555
5.419491019858716;3.864653206340884
7.657812764584046;4.39996758276686
4.328312318341493;6.805921077174416
4.248485519644933;8.071489471838392
6.414216416952413;4.850279492364364
3.9044653182366034;5.727994683512102
6.900949976002007;4.299686237252759
5.387994287380411;4.253885649519344
6.03394194775777;4.744904683502458
5.364903174600691;3.444163198385307
4.206895869061598;5.547640836182153
7.145320543040991;4.816330039168741
4.3595925228162224;5.189040681927809
6.263804486853189;2.3191771730991038
4.770449211870129;5.663678807583592
4.05200630107079;5.101724240215356
4.414809123870336;4.861532823299577
5.754429495675277;6.878591446268166
5.760199230268923;4.680726800792846
4.303493437611058;5.472933957867881
6.360258443367098;2.6003932047552527
5.8146504270605694;4.9231466646223625
4.310550488505087;5.5460069113421655
6.863136915324567;3.744583404059678
6.821186992487043;4.867118942336123
6.858425802061821;5.789276404535675
5.62297866666569;3.154037429911401
3.685727639178705;7.543907645536852
2.963292767971372;5.797231905831624
3.3456614693314335;5.367643258751022
6.485994653005359;4.664022067962194
4.69208647196252;5.644345921557311
4.8389649898879625;5.895586778797552
3.711908687829399;7.268629422195713
3.3106214560137;5.475972037208795
3.998927278636301;5.734683370248088
3.4271417135576367;6.946389583797287
5.610710630744959;2.9639395576135974
5.595464737022063;4.670871461522967
3.2901167481878595;6.94101985024905
4.956810894515831;4.975368458784862
4.706326655189295;5.62222911427455
6.579330568921771;4.410083530025029
4.582630135166236;5.787015574078031
5.914101452855905;4.6650399045204445
3.153150432178477;2.5156794163657583
5.757775738498822;3.163962739287751
8.480860940583879;4.386765201398936
8.30635546325869;5.843204755557135
4.605703643493795;6.450282442518061
3.4165996047579013;5.7240176549771595
5.902410474561641;4.212430854572198
4.6644909291923184;5.710604704306434
4.930260264300987;4.7653782566533875
6.7398425334551675;4.120760918219885
7.209912466010163;2.9585151156514624
7.071437975173752;3.374800460931948
3.94057435941295;4.569540702567917
5.087991492959795;5.376235285609111
4.929631229312523;6.560581354545716
7.344918875232613;4.500952675775135
6.465464455315052;3.2138473745366576
4.004222969558889;6.676841436876454
2.1463995301229595;4.060703509624926
6.566548512076341;3.371623915145551
3.09139204943875;7.040999901274644
3.2370189152255047;6.330907463032075
1.8223392889633705;4.6805186395665626
5.5197430010054305;5.667315442453434
5.192429173230664;4.194911476895085
5.563380575370167;6.182507211576602
7.193499083674997;1.48674259409521
6.138758882700925;2.3395236053265633
1.8932237219042674;4.833647620404646
6.138947976736439;2.5831911831637715
4.37000164058247;4.636866986241252
4.466157770431554;6.735153486844369
5.534804219501732;3.6958831739466405
5.7427357100499785;3.934513234861642
7.837261397556014;4.327053010188665
4.789616604266803;5.993184926145916
3.2892024861416913;5.947400852341344
5.4118059147032955;6.073680744150892
4.62888535312432;3.9989096226037706
5.385384467009994;4.704838141452938
4.45399032337279;4.008131532815042
5.9724966099443675;7.047183981584647
6.372568724251325;4.743776239206727
3.9162210120277132;4.20548798902882
5.657287488296566;5.017161988695895
4.504643309571948;5.221951649299031
5.339943553440095;5.895890155558824
6.741211022838636;5.671304359699138
5.237504715519446;3.360622634490757
3.1575401165657997;6.836203649933107
6.058667057081777;5.23644428034531
4.658118292244653;6.087276124068003
6.158681976906854;3.852150111296197
7.209050874715967;2.4106773322304837
4.260723530560352;4.657965499786235
5.319700316314347;4.711080364824845
3.747992161017196;6.93418987526671
3.384841071029917;6.287854973347531
6.2917942040845105;4.241903979011242
5.7211497344618305;6.395819380473714
5.054085820125471;4.3019427432135124
4.741823564210608;4.607068198432457
4.090427818650947;7.293828963716226
4.022723211303518;5.3444723242465955
6.1895428280931535;2.7377545672318977
3.806321667350457;6.67457662689968
5.505268981229673;4.144777407988439
6.37213348715164;4.046558031569795
7.370683426227296;1.1820589906773753
4.147869212030276;6.738144093974704
4.393939484574215;6.430665667837429
5.540445516886955;2.8873339139949987
4.810122370530823;6.727799440192489
6.25747031043584;2.5095835187689985
4.6519972920616;7.150704665696529
7.505270182745909;4.086234381506127
4.182111541921863;4.561376572335593
4.367647547317947;5.084175663992718
4.889295456827318;5.866539197235279
6.094433906428932;4.261927099930263
3.651520258607251;6.650032676414428
6.1521618084547205;6.517664130518391
3.5950674590848264;4.841817788652506
2.5921433740516835;4.358725048444856
4.854607258980403;6.274015349611364
6.481480110876389;5.634187780401277
4.984302306807557;4.597763874104046
4.451846946813596;5.613695556452595
5.287169658375702;3.721939363537481
4.896379219592784;5.161787565671954
5.588378703550163;6.124238939266581
4.69644261739489;2.2449699602399056
4.105617182841305;3.863232553509664
6.952800545326026;3.9204341965111382
6.902534231440331;3.3652214729232934
5.123495215800838;3.05807195066568
5.811017443530302;6.36281949319187
4.663105009905252;5.813237870736051
3.4257868405106864;5.897061000446648
5.923704177724446;5.66637332347947
6.186921419180223;4.59876528046541
5.790389719481496;5.556090468002374
5.465573736581575;4.981367831957262
4.195030346339054;5.362969534340495
1.2945735876437445;7.722835378519793
4.579825068850051;4.362620687333264
1.7523034878856554;5.875776542735695
5.872496359298741;5.641396709594972
3.414933192428985;8.043675092816644
3.781349846221612;6.876709077750693
7.00764009039832;4.228013463686573
4.803195835377048;3.643655712038151
7.238354002407405;3.717362015841775
4.738393828400397;4.357430592176197
3.79841070206565;4.940014545070303
4.898263224411768;4.492702242330826
4.094966888516543;5.572803130268176
4.507268846244151;5.93404061508153
4.931225932604168;4.657134278895288
2.244253205811446;7.2237908425125354
7.0526690493163375;4.449506793294266
4.806390609628664;4.522913898196166
4.974671952926893;4.355823514967769
5.346923848892576;5.422256976094072
5.621081302615129;4.738419112369751
6.356321773327612;3.7632031381255495
6.979099127903952;2.2975383374032665
3.5530508034183512;8.606439743686664
5.044976270029493;6.152771153145591
5.684043046151388;3.7880624091150326
3.9452874456910783;5.981513544906024
4.098775895449806;4.3377171415929805
7.012274904217728;5.391499857766017
2.341527766821015;7.725709083302774
5.061070963058744;5.393250728104341
3.9846929387186387;7.094613392595836
4.778631365794353;5.827251110212201
5.5655660209582045;6.451718452249799
5.15844868548318;5.110965326481733
6.4587817833183845;5.686785553480266
6.186292278391155;4.390392096998493
6.152222171238105;4.388222413936455
4.007220776889633;4.364438253356353
4.51905008116796;7.085321706353193
6.533528028248395;2.9887007481265755
7.863128077665527;2.2246326302858037
4.131769422077803;4.318779449419269
5.625492800042832;5.391359880308926
7.122734170336753;4.366928790767341
5.633042859898447;3.0501531904590244
5.2549163958984035;4.199684432272243
5.055520250496977;4.936309219767443
7.484871406319257;2.2976553207341035
6.307436463240895;6.201152625005752
6.180493870364132;5.441569866865394
7.772097317910213;3.7071893898374864
3.1082136279660935;4.99250923527069
3.6008352199748064;5.970583790771882
5.305161818528996;4.273891425280354
3.928388441305136;6.720565727960973
4.884265636014468;4.460349353313874
3.8765284502692503;5.161136914038794
4.595907109142189;5.667165295614675
5.733343910143948;5.411147134358727
1.7066362347341872;6.09182292536895
5.598333411984139;4.005773875804614
6.803431928426668;4.470438475493045
4.882664723617938;4.674656745152026
5.317031241004374;3.5439388981579762
5.507313824064198;5.2721839681403235
4.955017510904102;6.1434128909772125
7.773900815699426;4.25287014287397
8.231753460436995;5.710736437595261
4.266676442532606;5.225914468199833
6.6612015513379355;4.611736140170806
5.814097084671339;5.262915000546106
4.797809990031172;3.62397798518455
7.493782804361771;4.228459459887426
3.9130799739432636;5.589115813309
7.220402999265268;5.718256203727835
7.035768177347611;3.026503606023611
5.982403807591383;3.0226529113488474
2.3812892960121443;5.527333985635882
4.188191627738508;4.4750314534699385
4.082510849629941;5.248920633888886
4.13686205041426;5.174524481503206
4.816242391073531;5.98010635031571
3.677594312729782;5.63364018912273
4.169081262246602;3.3412771556234846
3.033044723039993;8.94320708827044
4.661483890366153;2.019431805083066
5.076345354479439;4.945218396325318
3.9499882211527346;6.5106844364250165
2.785851034545122;7.216124359908308
5.77023423528387;4.25247585742798
4.198745910504105;5.0384820103883925
3.228849428166402;6.600800189779339
6.7710893701121435;2.6970308236680274
5.641358560070236;8.191115577273315
5.688805032653618;5.820407434258337
5.323123916613211;6.887408843750817
3.799554684988822;4.734687222618169
4.142798256962344;5.446960530467971
3.809971966346769;3.4242978817791165
5.14899405804955;5.017822071215357
5.6373919462251125;5.049887941434489
6.2033598551853135;2.585404479277414
4.340584869705482;4.953060079623112
5.091737434565471;6.46269880073168
3.3782093362265084;5.116983788711164
4.069446336411612;3.762984371063185
5.336305771838884;3.862672514518515
5.995624517783735;1.659017630039564
4.831289099617209;4.177337514163808
1.7298109483078044;4.761709583039869
5.312296589523025;6.297861825194894
3.95084807625625;6.986034831448524
5.949525462146792;4.410517525704464
3.7429960061191734;6.191549223503166
6.3905466021056565;2.8447539134427515
4.910097865418657;3.700339022683326
6.263675832092163;4.190466931552989
7.838607479807717;4.657531094033131
3.6123053850575517;5.603121495062444
3.7291969591686387;7.858197615827424
4.8759669948009465;5.332724843603166
4.526735229087023;6.990140090076218
6.284460508311872;3.9812507382637974
4.907813216065995;5.959351030484112
5.448281940000336;3.851192319614738
4.744345775792995;5.2280452723904105
5.863293049331293;4.854610089439248
4.042222072874002;5.693476641359031
5.804458982017422;3.57114539163956
6.23253800240216;4.352775297954132
3.0770593365405094;7.2824732886283545
7.0565643556792415;2.4514472907157545
6.53513861838541;5.650294730003093
4.992129613550974;4.312587522185713
5.127402537681785;5.34285003176195
3.6725540182139538;3.4184350431878547
2.7972531375313547;5.2681716144551505
3.9593746567969452;3.4879333222044684
5.9661062834394105;7.128290352204006
6.490981457667546;4.613841629909309
5.712096346677102;5.1618544093020455
2.61997074265043;7.28166775167699
4.294600036082142;5.518924465130664
3.7864564402952734;4.902150582512357
6.014632121627443;6.163480389134005
7.158616388707701;3.625038344696918
6.05433090210496;3.176652530623515
4.013888857332979;7.820931167979563
6.430520131000129;5.3281284488968454
4.523589836111402;6.418216034350547
8.556722607599236;3.4703971360232586
5.111702361881755;4.626497126986396
4.954612975697958;3.5509109330948054
4.540180860922751;5.127107006788769
5.433566837983511;4.835825050613525
5.511953388895319;3.790266681308063
5.8330527807698695;5.481638293783893
6.5967840082981155;3.1383188032628526
3.8474254519514686;4.9626734432699635
3.384721582755277;4.489143473176275
6.65706732079202;3.984770671917924
6.600648603614482;4.314438412663196
5.550173965390782;4.600358006274304
5.070465626624486;4.883700273851836
4.312685184787924;5.665316017102674
4.595763519473859;4.489858671567949
4.5107771688587945;6.060827985822952
6.300155041115472;3.8148194161200033
6.019731026311648;4.482887652257905
6.9375940839901595;5.540799122658598
3.3101413693009865;7.694355191082526
3.5421884891349613;5.613914419560205
6.507120250827576;3.711882667139723
6.8063519874586635;4.962449930545428
5.067641536637746;2.433000291777156
2.460264824580337;6.742103000864286
2.1475719779267957;4.668570952151316
4.5538212520706765;3.390033542974789
4.33762069836098;1.1264140625319987
4.745855720411502;6.289855186712213
6.618297669310435;3.2556146270099062
6.355188616277815;4.608662599823104
3.6333886224955325;5.598247730060351
3.843087401989174;4.7293748800713
7.2756974158636005;3.998470924214831
4.6779581879833945;5.307925253560957
6.2334988138281995;6.710315328279645
4.64428537452941;4.410704089568
2.988796981078055;6.993418722006978
5.481584542781137;5.019746172615501
5.776340813665502;6.154104966151861
6.510797184180259;5.8412694918117545
3.9511813376864535;4.46860045899503
7.661913121758043;2.932650975658416
7.901812471335973;8.147190425586171
6.825104266048562;7.085136618314567
6.244252623873458;9.364544173401061
8.682765470981316;7.699674389579972
7.863428010103565;7.817670021181694
7.62948845693378;7.575942523580504
8.409281893904998;7.0026926368330304
7.122474642122809;8.654868759489377
9.544296563893731;9.467262939279982
8.278265480160572;7.5437032207081005
8.972467708035454;5.769743900642766
5.305599051665366;9.090472661486347
7.389043284191096;10.183918717060367
5.1049956258055715;10.2551650004616
7.410270166591976;6.8037141491040884
10.164547480127283;6.709433452513904
7.425438310535981;8.745247623315763
7.665343315978873;6.061537081394804
8.656817026932073;5.251131407315067
6.9237204524136855;10.493857949274922
10.397100781186328;7.913343527702919
7.377053890762047;7.9583128056206265
6.903176617270095;10.044855118940465
7.813210670676769;8.902734959923567
6.137187601210938;9.464290718332535
6.925595155080256;9.76655717271013
10.304525067920224;5.608432629688737
7.787694030594504;7.1588608928911075
5.14062362032272;10.674799191657875
6.479397987191696;8.959338811366642
7.503332374618919;4.91285686805171
9.050014590988685;8.380009209528724
9.341613470565951;10.15108025225138
9.413994155214763;8.589586029972763
7.499522354786361;7.163619610842389
8.930561065914876;6.5497501303195556
8.659179357803843;10.658703053389285
8.773886418358765;5.106822831812475
9.319097078807168;7.696470913086105
7.625224866667126;8.201595702469886
9.538449319765428;5.76224303922528
9.016023283607058;7.950301629932204
7.766617210176575;5.788723071018914
8.922143828927998;8.043401086488062
6.9410489068076355;8.418269772560793
8.233167982875827;8.663564465199068
8.549741704423404;8.545668437203354
4.771547913335967;11.34670332530568
7.983473652932254;8.223445856056163
7.495342445510232;8.22566510761346
7.495167904017033;5.915258332714675
5.825752632299413;10.55056507375173
8.534010973403523;7.967951612070918
11.14870585814742;7.895393308548308
10.267278830395817;5.539799213793183
8.185520720501708;7.318394988089679
8.53108456895792;7.034620980185693
7.431642410404442;7.058205368429842
9.07988628513117;4.51320447124787
9.352953746224506;6.079061574373754
8.68209851081591;7.806522218664576
9.217295647304386;4.794635298419538
6.735645553975684;10.348830766226431
9.915321474785376;8.95625817206499
8.04481049734653;8.665175586398712
11.89620047070654;5.241010737047253
9.891506342834923;6.835898512701823
9.172612157910798;7.58629904417381
7.917489088150685;8.682309567271151
8.948278845495798;7.857397763813981
6.379287863758238;8.90542760417228
6.6209825298366;6.446062445785734
8.28377828865284;6.243527578227912
8.660306067066166;9.214157793283055
7.034158618220098;10.647295556825071
5.214422412596166;8.026424729743272
7.061845689267719;8.861037662527364
8.919034772094262;6.146866977378233
9.006625106205474;8.379794013543624
8.88287783233455;9.724858395794971
8.967149839823986;6.983632988220776
8.054606380307892;6.548373282529294
7.303215407025854;6.166772973043244
5.257821333394937;8.658902269884544
10.215947131559762;6.396500707916848
7.460455228985847;6.2449125716526535
10.123501498422604;6.021994996010783
7.7184383100969995;6.951641058899604
7.391818615156812;7.902115791226493
9.377800639251292;6.696364404390466
8.888811705273502;7.710823735606142
8.354281060313326;7.362126584166504
6.697664457960133;8.515331413554067
5.780571570336474;8.70762184904657
5.5641025988983746;9.78730891585901
8.384490127006718;9.63688646932844
4.149046045857599;8.286829308992374
10.182022490141794;5.5346887702144985
5.842830337226765;8.21681332119217
6.7177042089143395;9.092833757024946
7.657549436866603;7.453117884888643
10.794799415349797;7.206301528691437
6.81241926211054;8.100721192223272
8.831148747219107;6.60215694703364
9.842414082234985;7.204694193225515
6.836339986551002;8.08552394869303
7.605336798639634;8.362662173209731
9.340287142457449;8.382454017841999
8.081103789931749;7.097057962293568
6.822550071910925;8.136180063002607
8.929603295506483;7.184492120098765
7.895325823378014;8.542577797064759
7.600987140999764;6.577429578974398
7.530040032792753;9.927962769709605
7.30713943009842;9.907048397661715
9.795397010762168;5.079109159014654
9.313786797703303;7.022158260375064
7.671164619992384;7.809344751576529
8.412377255018589;8.080597328032681
8.714123371206728;5.946294889055257
9.70317944999709;9.67301682900291
5.941129005608042;10.874026937204658
9.103225836033285;8.479897012462212
9.075495799021759;7.396547657151878
4.5484149805180625;9.057884928851362
9.201694434367496;9.034787167301545
9.523956238254378;7.543599732945551
7.335535326348113;7.8948399675656775
9.256676876992165;8.220118895764802
6.18324285118203;6.835529621171344
7.913004262217646;8.246356509435643
8.282084834014828;7.946543611569573
9.757286138543863;6.444602960934393
8.360429489011665;9.440973220552486
7.854095223866696;8.89825928445622
7.761089226590794;9.856652454828705
4.225954697379839;9.11498448940685
5.491678235570818;11.058159659149783
7.192839789168156;7.127655662151285
8.71769352323985;7.548313182542968
11.250808711652162;6.98312849317427
8.152703891248915;5.877201173261183
10.354265687832202;9.768515042967046
6.40198918305544;6.08225146647033
5.59434840662885;9.17622974913546
9.122820756915857;8.148634417394042
7.333995562944023;8.727645727148854
7.597387237602487;12.053885740415229
6.25358270766697;7.9803356588573
4.0725239171893675;9.24607569500124
7.683800240334224;9.272159344446985
9.67693727558609;7.360895258567148
7.368339604502225;7.704497329546313
8.337706485062448;10.036223737523404
7.031425284113482;8.353702637243487
5.796941281877854;10.74248882299063
10.358186219435922;4.712533335358074
7.753054578956992;5.597408469348331
9.195151836989083;9.586068468998402
7.7279929941354855;7.879592416719359
6.660280916278392;10.180091241094592
6.7226534902120605;9.157393172204992
6.940445874807805;10.03854160217493
5.719232720826907;6.938327874101724
8.069716148442188;6.748189601860339
7.071742204133136;8.481513839035609
6.58260434729363;6.4190655611220615
8.172503147484717;9.955908029046498
7.617022182677135;5.7503108757519446
7.712292823079;7.884209119733124
8.825481019113347;8.997205185134176
7.586754637055438;8.425514219811252
7.344611056979168;6.219880969339972
6.4502579466410115;9.095911265501265
8.906821158631157;7.6400260107511055
8.432407781456035;8.81333413089649
6.171284756287229;9.71453467531347
8.378082537886156;8.270433314851017
9.660744622496903;8.342323399782227
7.9052442845080915;10.081823539536813
7.626805056931547;8.0841992821436
7.444517204259485;9.059613519575366
6.371909709365477;9.391872832436905
9.9151424038868;7.8187169723673895
6.572212074209958;9.052670988521026
8.008755706264756;9.737385137801313
4.665319767036727;8.977647648692724
7.510360611592279;8.170231587628775
7.127396880166916;8.916856934256584
8.64087291786212;10.620355696871371
8.251006067411714;8.582899695415291
8.820898331402194;7.001864462410745
7.7654521433807995;8.654880572211518
9.482620710122688;7.490541040604892
7.915696456482569;7.205016706729862
4.956771645002561;10.358920434725338
11.53426466495303;4.61690655630834
8.282795426917804;6.815094331380179
8.937952532953712;6.996965700400085
8.88503198767635;7.647854635295553
9.793029227610615;6.488680020849593
7.202352500923492;8.372021000102803
9.053679598627925;4.63656342779406
8.139829712571295;8.587626359610901
9.620901360363135;6.653275534573511
8.839828400135735;7.271565958237828
10.118877441694156;8.495916271589586
6.846495600074958;7.22499862295987
6.937396602453784;8.292006568269937
7.43848642479622;7.511155386463816
8.91751598098437;7.58553198009913
7.5007814865020865;9.329082194404188
9.84508918045722;6.447163054184602
8.838144490597767;7.0523501454299975
11.035968119014894;6.227053699404584
6.135072879185554;5.199842268128102
7.406258050964681;9.850048206609477
8.32345257296426;9.106392143719871
9.059310196866038;7.649746034701891
7.376036713756717;4.958619223383459
6.290659435523866;7.928607213458228
8.268265097441208;7.190874034929045
7.592276599425262;5.672890749234847
7.856692559072648;6.548972379435905
6.6014168937139415;6.676629239943494
7.185187308883383;8.162456353740593
8.814319476204618;7.692059691517148
7.41230850615314;7.560311592929402
9.37724442486833;7.623976289935155
7.068239419649971;8.142204300814925
7.029537736698522;7.249569001085257
9.991130196459673;6.397172075747452
7.242975106158316;7.895992368566624
8.092770707749606;7.820035779195188
6.413607312944565;8.506054204441947
9.000844029473791;7.95723196094574
6.846769493169337;5.805094384901845
9.265553463642654;9.257089527697548
7.995064338533798;10.375353516488234
6.4865363485249325;8.686816498746259
6.531091324689355;7.078880279898549
7.823250667843011;8.143626444890195
7.718194336325111;8.373392099725962
9.371298682822516;6.521947550607736
6.455583866205478;8.520074100974202
8.527092694474813;9.342278019504523
6.194102565862219;9.24177878931507
7.213562058121806;8.490015270319912
9.091403667269404;9.426428934492833
9.947101000902551;6.46715045551106
6.2347226262592965;5.710077734929191
7.981003650983047;7.71119120387495
5.487303745227266;10.084734392198419
8.744365074124852;8.76301271092696
7.7498505462783385;8.27122119845718
8.52428872046215;9.050838854171342
10.109387604737215;6.114265666336187
9.068132601414462;6.295465663167935
8.64031303571421;8.340521299913469
7.732837842538617;9.616674510342518
7.04665824141624;10.353086376919277
11.076990648114927;7.818441491159077
6.2078558300606765;8.33210258456681
7.161384354112606;9.987565297083187
9.070614701385015;7.836869312347235
9.581633246724905;9.070803761731977
9.265983372096617;9.962018446571479
5.314138667333162;7.97898117728448
7.654044664625505;9.290904014443381
4.751677077095096;9.639035852375223
9.238985149404744;7.1267095769088815
10.58855307347871;7.228790778809893
7.964063748411385;9.196577269538048
6.208803253838756;6.53078104851918
7.827135740521574;6.29998531639706
8.664831770719482;8.202043685713159
8.154650886014007;7.067488679509671
7.026931032960329;8.69802734591728
7.820625965822268;8.922323576571264
7.333629428166254;8.406609378970215
5.683579946191178;9.002697475187194
8.068532944253372;7.054546873474559
5.1662436710498225;9.401586625913819
9.787312388143647;5.991999470620499
6.3656501865876916;9.855368590077251
8.825890968090919;8.727042179287778
10.349886796716977;6.819534682120789
7.977460545411113;8.404544415904711
8.575910569325728;8.261252010456275
8.217554837592296;8.791418870420221
6.878036967532328;8.969797210929027
3.987016918605601;7.363399401290275
6.3755440126677385;8.477244495065339
7.473810664386921;10.632750601649695
8.385536589369401;7.019733281683498
9.147278137421058;6.630812554338229
8.597656546156745;8.734204970175416
8.274072893240119;6.250861089799003
9.866574025335069;7.50500396672509
7.423388334552631;8.400954205849729
7.656857470383919;6.473957377817799
8.065589341705692;7.320397194450099
8.86567561614226;8.107400178159574
8.766415503362003;5.676166401250752
9.255218657126573;5.161017266976254
5.3490109932458445;7.530080652678824
6.650264243816453;8.00740068187675
6.299843358635817;8.166022886052271
8.477958794545701;9.110644764155259
7.5841061995898436;8.661925695512762
4.71783442245209;7.920717227969817
9.300115167557648;9.465830925467879
8.025466879782527;5.352409627342801
5.76040027838337;10.319545552556514
8.177525952495396;6.646066305385927
8.635730488779561;9.982606456668396
10.128286097961373;8.848245241616432
6.699086041975428;7.667694006623596
7.244663395800082;9.610692735542974
7.852627532663999;7.585979755642845
8.08347467691649;9.742149311875579
8.092130356758508;8.348571256293809
4.1634927817422085;10.200417339040568
10.119080394795136;6.314610662203331
7.162184156286452;10.995684855968012
9.816989021917792;8.853082600702939
10.830596689615597;8.679679825384166
7.89155322725823;6.180562668870122
10.379737079149905;7.939060713489739
9.126910991037905;10.449130090200072
10.712535917566235;8.516636669009577
7.921588220678162;8.269943615099281
8.435622095721353;9.335543890314563
10.883731313670687;6.712937006964711
7.182264265414309;8.854559752808454
8.75959287352081;9.17528380092526
7.14107024462435;8.34735339660909
8.957394159835111;5.029059834465377
8.685297799224049;9.158594091065675
10.985896875250834;5.745698762508908
7.9018953752079035;6.805607714179094
5.562225930802416;7.858187079417943
8.495505754319463;8.820428691211983
11.75336291511797;5.246170149613601
7.229129123650262;8.944905137169172
11.335194694821597;5.708895498938643
10.212354340825073;8.212640891852416
6.020373784091105;10.27527460766868
9.122943545912205;8.959902456191413
8.958190312305392;8.310025078199397
10.093154721559927;8.036179572365244
7.319711591061626;6.355749315187596
6.261370835674007;8.007214463663896
8.735590761850036;7.972806579657809
9.527740575028108;7.3918278349438875
10.593884984182075;7.90470876599152
5.997569708602527;7.751589107544323
6.294621912597643;10.04354711771845
